Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
2878,Lost in Paris,2082381,691597,1390784,2017.csv,2017,0.33211837795292987,0.6678816220470701
2879,A Cat in Paris,2080634,309973,1770661,2010.csv,2010,0.1489800704977425,0.8510199295022575
2880,The Wizard of Oz 2019 Re-release,2076020,2076020,0,2019.csv,2019,1.0,0.0
2881,Dangerous Liaisons,2074864,54000,2020864,2012.csv,2012,0.02602580217305809,0.973974197826942
2882,Black '47,2073063,57520,2015543,2018.csv,2018,0.027746383009102954,0.9722536169908971
2883,A Fool,2067820,8212,2059608,2015.csv,2015,0.003971332127554622,0.9960286678724454
2884,Hotchpotch 3,2067671,1132192,935479,2010.csv,2010,0.5475687379665334,0.4524312620334666
2885,American Pastoral,2063436,544098,1519338,2016.csv,2016,0.263685425668642,0.7363145743313579
2886,Hotchpotch Again,2057329,1013893,1043436,2017.csv,2017,0.4928200594071245,0.5071799405928755
2887,Under the Silver Lake,2053469,46083,2007386,2018.csv,2018,0.022441536736127986,0.977558463263872
2888,Being 17,2045219,52713,1992506,2016.csv,2016,0.025773767992571944,0.9742262320074281
2889,Guzaarish,2043580,1017335,1026245,2010.csv,2010,0.4978200021530843,0.5021799978469157
2890,W.E.,2042203,583455,1458748,2012.csv,2012,0.2856988262185493,0.7143011737814507
2891,Raid,2031135,1010385,1020750,2018.csv,2018,0.49744847092881567,0.5025515290711844
2892,Climax,2027391,817339,1210052,2018.csv,2018,0.40314818404540614,0.5968518159545939
2893,Waves,2022961,1658790,364171,2019.csv,2019,0.8199812057671898,0.18001879423281023
2894,Armadillo,2018685,14566,2004119,2010.csv,2010,0.007215588365693509,0.9927844116343065
2895,Graduation,2015002,175975,1839027,2016.csv,2016,0.0873324195211717,0.9126675804788283
2896,Little Men,2008649,702537,1306112,2016.csv,2016,0.34975598026335114,0.6502440197366489
2897,Greater,2000093,2000093,0,2016.csv,2016,1.0,0.0
2898,Peterloo,1998945,151971,1846974,2018.csv,2018,0.07602560350584933,0.9239743964941507
2899,1898: Our Last Men in the Philippines,1995045,2848,1992197,2016.csv,2016,0.001427536722229323,0.9985724632777707
2900,Antboy,1994566,0,1994566,2013.csv,2013,0.0,1.0
2901,The Trip to Spain,1988841,1157604,831237,2017.csv,2017,0.5820495454387756,0.41795045456122437
2902,Summer 1993,1983149,185903,1797246,2017.csv,2017,0.0937413174703464,0.9062586825296536
2903,Great Performances at the Met: Verdi: La Traviata,1982588,1882931,99657,2018.csv,2018,0.9497338831870262,0.05026611681297375
2904,Maquia: When the Promised Flower Blooms,1979604,185699,1793905,2018.csv,2018,0.09380613496436661,0.9061938650356334
2905,Singham Returns,1974745,1232018,742727,2014.csv,2014,0.6238871347946191,0.37611286520538095
2906,Beloved,1971858,137515,1834343,2011.csv,2011,0.06973879457851427,0.9302612054214857
2907,Diary of a Chambermaid,1971247,54235,1917012,2015.csv,2015,0.027513041237348743,0.9724869587626512
2908,42nd Street: The Musical,1967450,187440,1780010,2019.csv,2019,0.09527052784060586,0.9047294721593941
2909,Menashe,1962265,1703036,259229,2017.csv,2017,0.8678929706232339,0.13210702937676613
2910,Holy Motors,1954125,641100,1313025,2012.csv,2012,0.3280752254845519,0.6719247745154481
2911,A Ghost Story,1951683,1596371,355312,2017.csv,2017,0.8179458446889172,0.1820541553110828
2912,Beanpole,1950414,196258,1754156,2019.csv,2019,0.10062376500578851,0.8993762349942115
2913,Deadfall,1946254,66351,1879903,2012.csv,2012,0.03409164476990156,0.9659083552300984
2914,Trolls World Tour,1946164,0,1946164,2020.csv,2020,0.0,1.0
2915,V/H/S,1944287,100345,1843942,2012.csv,2012,0.0516101789499184,0.9483898210500816
2916,Housefull 3,1944262,1326999,617263,2016.csv,2016,0.6825206685107255,0.3174793314892746
2917,Another Earth,1938783,1321194,617589,2011.csv,2011,0.6814553253252169,0.3185446746747831
2918,Luka Chuppi,1923586,1042905,880681,2019.csv,2019,0.5421670775312359,0.45783292246876406
2919,Jane,1921221,1723379,197842,2017.csv,2017,0.8970227787433096,0.10297722125669041
2920,Old Fashioned,1914090,1914090,0,2015.csv,2015,1.0,0.0
2921,Professor Marston & the Wonder Women,1899615,1584759,314856,2017.csv,2017,0.8342527301584794,0.16574726984152052
2922,Frank,1897363,645186,1252177,2014.csv,2014,0.3400435235640202,0.6599564764359799
2923,Game of Thrones Season 4 Finale,1896092,1896092,0,2015.csv,2015,1.0,0.0
2924,The Art of Getting By,1892130,1430241,461889,2011.csv,2011,0.7558893944919218,0.2441106055080782
2925,The Mighty Macs,1891936,1891936,0,2011.csv,2011,1.0,0.0
2926,Awake: The Life of Yogananda,1891918,1539680,352238,2014.csv,2014,0.8138196264320123,0.1861803735679876
2927,Red Lips,1889869,136163,1753706,2011.csv,2011,0.07204890921010927,0.9279510907898907
2928,Marie Curie: The Courage of Knowledge,1888501,127986,1760515,2017.csv,2017,0.06777121113518075,0.9322287888648192
2929,Tusk,1882074,1826705,55369,2014.csv,2014,0.9705808592010728,0.02941914079892714
2930,Kill Your Darlings,1877924,1030064,847860,2013.csv,2013,0.5485120803610796,0.45148791963892043
2931,Red State,1874460,1104682,769778,2011.csv,2011,0.5893334613702079,0.410666538629792
2932,Last Flag Flying,1872950,965481,907469,2017.csv,2017,0.5154867989001308,0.4845132010998692
2933,The Whistleblower,1870392,1124966,745426,2011.csv,2011,0.6014600147990368,0.39853998520096323
2934,Purple Rain 2016 Re-release,1868929,1868075,854,2016.csv,2016,0.9995430538024719,0.000456946197528103
2935,Inseparables,1864605,6258,1858347,2016.csv,2016,0.003356206810557732,0.9966437931894423
2936,A Better Life,1863506,1759252,104254,2011.csv,2011,0.9440549158414301,0.05594508415856992
2937,Girlhood,1862990,60765,1802225,2014.csv,2014,0.03261692225937874,0.9673830777406213
2938,The Hallow,1862407,13906,1848501,2015.csv,2015,0.007466681557790537,0.9925333184422095
2939,The Dark Horse,1862114,67533,1794581,2014.csv,2014,0.036266845101857355,0.9637331548981426
2940,The Pact,1855647,2488,1853159,2018.csv,2018,0.0013407722481700453,0.9986592277518299
2941,Fantastic Fungi,1849050,1788322,60728,2019.csv,2019,0.9671571888266948,0.03284281117330521
2942,Sweet Country,1847693,104297,1743396,2018.csv,2018,0.056447147875756415,0.9435528521242436
2943,Crooked Arrows,1832541,1832541,0,2012.csv,2012,1.0,0.0
2944,99 Homes,1828232,1411927,416305,2015.csv,2015,0.7722909346297406,0.22770906537025937
2945,Rams,1826583,149250,1677333,2015.csv,2015,0.08170994693370079,0.9182900530662992
2946,A Somewhat Gentle Man,1826459,37743,1788716,2010.csv,2010,0.02066457555302364,0.9793354244469764
2947,Delhi Safari,1826376,0,1826376,2012.csv,2012,0.0,1.0
2948,The Little Stranger,1824902,713143,1111759,2018.csv,2018,0.39078427225133183,0.6092157277486682
2949,Mozart's Sister,1824891,707885,1117006,2010.csv,2010,0.3879053598269705,0.6120946401730295
2950,Infinitely Polar Bear,1824678,1430655,394023,2015.csv,2015,0.7840588860061884,0.21594111399381152
2951,Human Flow,1824537,527845,1296692,2017.csv,2017,0.28930353289629096,0.710696467103709
2952,The Seagull,1820461,1252960,567501,2018.csv,2018,0.688265225127042,0.311734774872958
2953,Song to Song,1813168,443684,1369484,2017.csv,2017,0.24470098744297275,0.7552990125570272
2954,The Monk,1809527,13472,1796055,2011.csv,2011,0.0074450395047987675,0.9925549604952012
2955,The Other Side of Heaven 2: Fire of Faith,1807216,1807216,0,2019.csv,2019,1.0,0.0
2956,Moses,1807117,1807117,0,2018.csv,2018,1.0,0.0
2957,The Face of Love,1806548,350006,1456542,2013.csv,2013,0.19374298385650424,0.8062570161434958
2958,Elvis & Nixon,1798432,1055287,743145,2016.csv,2016,0.5867817076208608,0.41321829237913915
2959,The Polar Express 2010 IMAX Release,1798274,672796,1125478,2010.csv,2010,0.3741343087872037,0.6258656912127962
2960,Mine,1788934,0,1788934,2016.csv,2016,0.0,1.0
2961,Harry Potter IMAX Marathon,1784557,1729226,55331,2016.csv,2016,0.9689945459853622,0.031005454014637807
2962,Soldiers of Fortune,1784286,38898,1745388,2012.csv,2012,0.021800316765361608,0.9781996832346384
2963,Ondine,1777019,550472,1226547,2010.csv,2010,0.30977271486686414,0.6902272851331359
2964,Tom of Finland,1776931,378296,1398635,2017.csv,2017,0.2128929035511227,0.7871070964488773
2965,The Diary of a Teenage Girl,1775133,1477002,298131,2015.csv,2015,0.832051457552758,0.16794854244724197
2966,Dior and I,1769832,1028953,740879,2015.csv,2015,0.5813845607944709,0.4186154392055291
2967,I Saw the Light,1767963,1646788,121175,2016.csv,2016,0.9314606697085855,0.06853933029141447
2968,Great Performances at the Met: Puccini: La Bohème,1764201,1764201,0,2018.csv,2018,1.0,0.0
2969,Tales of the Night,1762194,10975,1751219,2011.csv,2011,0.006228031646912883,0.9937719683530871
2970,Flipped,1755212,1755212,0,2010.csv,2010,1.0,0.0
2971,Great Performances at the Met: Massenet: Cendrillon,1747259,1243306,503953,2018.csv,2018,0.7115751013444487,0.2884248986555514
2972,Beast,1744071,800365,943706,2018.csv,2018,0.45890620278646915,0.5410937972135309
2973,"Turn Me On, Dammit!",1743743,126085,1617658,2011.csv,2011,0.07230710030090444,0.9276928996990955
2974,Wuthering Heights,1742215,100915,1641300,2011.csv,2011,0.057923390626300426,0.9420766093736995
2975,First Position,1730824,1014071,716753,2012.csv,2012,0.5858891487522706,0.4141108512477294
2976,After Love,1728251,13693,1714558,2016.csv,2016,0.007923038956725614,0.9920769610432744
2977,Girl Rising,1727259,1727259,0,2013.csv,2013,1.0,0.0
2978,Diana Vreeland: The Eye Has to Travel,1721472,1017579,703893,2012.csv,2012,0.5911098176444345,0.40889018235556546
2979,A Faithful Man,1720605,77491,1643114,2018.csv,2018,0.04503706545081527,0.9549629345491847
2980,The Souvenir,1719157,1036737,682420,2019.csv,2019,0.6030496342102554,0.39695036578974463
2981,Weiner,1715955,1676108,39847,2016.csv,2016,0.9767785285744672,0.02322147142553272
2982,Grease 2018 Re-release,1710727,1213413,497314,2018.csv,2018,0.7092966908220891,0.29070330917791093
2983,"To Joey, with Love",1709073,1709073,0,2016.csv,2016,1.0,0.0
2984,Paradise: Love,1709036,24267,1684769,2012.csv,2012,0.01419923278386178,0.9858007672161382
2985,"Men, Women & Children",1705908,705908,1000000,2014.csv,2014,0.4138019166332534,0.5861980833667466
2986,Invisible Life,1703063,146535,1556528,2019.csv,2019,0.08604203132825973,0.9139579686717403
2987,The Oscar Nominated Short Films 2012: Live Action,1702415,1702415,0,2012.csv,2012,1.0,0.0
2988,Meet the Patels,1700681,1700681,0,2015.csv,2015,1.0,0.0
2989,Tekken,1697207,0,1697207,2010.csv,2010,0.0,1.0
2990,The Wild Pear Tree,1696258,34014,1662244,2018.csv,2018,0.020052374108184015,0.9799476258918159
2991,Dunkirk 2017 Re-release,1695119,1695119,0,2017.csv,2017,1.0,0.0
2992,All Good Things 2010 Re-release,1689646,582024,1107622,2010.csv,2010,0.34446505362661767,0.6555349463733824
2993,Slamma Jamma,1687000,1687000,0,2017.csv,2017,1.0,0.0
2994,Tim's Vermeer,1686917,1671377,15540,2014.csv,2014,0.9907879285110056,0.00921207148899442
2995,Janis: Little Girl Blue,1683166,410465,1272701,2015.csv,2015,0.2438648356727738,0.7561351643272262
2996,The Bride,1682689,0,1682689,2015.csv,2015,0.0,1.0
2997,Detachment,1681521,72689,1608832,2012.csv,2012,0.04322812501300906,0.9567718749869909
2998,The Hunter,1680778,176669,1504109,2011.csv,2011,0.10511144243915616,0.8948885575608438
2999,In Between,1679952,107977,1571975,2016.csv,2016,0.06427386020552968,0.9357261397944703
3000,Final Portrait,1677835,461972,1215863,2017.csv,2017,0.275338158996564,0.724661841003436
3001,Nothing Left to Fear,1675381,7886,1667495,2013.csv,2013,0.0047069890371205115,0.9952930109628795
3002,Ginger & Rosa,1674776,1012973,661803,2012.csv,2012,0.6048408861841822,0.39515911381581775
3003,Equity,1672306,1605463,66843,2016.csv,2016,0.9600294443720229,0.039970555627977175
3004,La femme de mon frère,1671969,539524,1132445,2019.csv,2019,0.32268780102980377,0.6773121989701962
3005,Vanishing on 7th Street,1671196,22729,1648467,2011.csv,2011,0.013600439445762197,0.9863995605542378
3006,The Double,1662515,200406,1462109,2014.csv,2014,0.12054387479210714,0.8794561252078928
3007,The Comedian,1659002,1659002,0,2016.csv,2016,1.0,0.0
3008,Rustom,1658594,1087419,571175,2016.csv,2016,0.6556269949125585,0.3443730050874415
3009,Deerskin,1656279,0,1656279,2019.csv,2019,0.0,1.0
3010,Rockstar,1651601,986697,664904,2011.csv,2011,0.5974185048325836,0.40258149516741637
3011,Two Lives,1649260,22620,1626640,2012.csv,2012,0.013715241987315524,0.9862847580126844
3012,Dough,1647429,1148304,499125,2016.csv,2016,0.6970279144048089,0.30297208559519107
3013,The Letters,1647416,1647416,0,2015.csv,2015,1.0,0.0
3014,The Little Hours,1647175,1647175,0,2017.csv,2017,1.0,0.0
3015,Short Term 12,1645164,1013100,632064,2013.csv,2013,0.6158048680860996,0.38419513191390037
3016,A Family Man,1641235,0,1641235,2017.csv,2017,0.0,1.0
3017,Sorry Angel,1636273,30628,1605645,2018.csv,2018,0.018718147888524713,0.9812818521114753
3018,Student of the Year 2,1635907,778566,857341,2019.csv,2019,0.47592314233021804,0.524076857669782
3019,Matthias & Maxime,1634112,374739,1259373,2019.csv,2019,0.22932271472212432,0.7706772852778757
3020,Mohenjo Daro,1630231,1264339,365892,2016.csv,2016,0.7755581877660283,0.22444181223397175
3021,Iris,1620708,1310678,310030,2015.csv,2015,0.8087070588903121,0.19129294110968786
3022,All You Need Is Love,1620654,0,1620654,2014.csv,2014,0.0,1.0
3023,I Still See You,1620637,1359,1619278,2018.csv,2018,0.0008385591591454472,0.9991614408408546
3024,Son of Sardaar,1618361,771789,846572,2012.csv,2012,0.4768954516328557,0.5231045483671443
3025,Grand Piano,1618085,22555,1595530,2013.csv,2013,0.013939317155773645,0.9860606828442263
3026,Strangers,1615888,854757,761131,2010.csv,2010,0.5289704484469221,0.47102955155307796
3027,Singin' in the Rain 2012 Re-release,1609789,1608925,864,2012.csv,2012,0.9994632836974287,0.0005367163025713307
3028,Walk With Me,1606705,726726,879979,2017.csv,2017,0.4523082955489651,0.5476917044510349
3029,More Than Honey,1604609,79772,1524837,2012.csv,2012,0.049714291768275014,0.950285708231725
3030,We Are the Best!,1604273,180590,1423683,2013.csv,2013,0.11256812275716166,0.8874318772428383
3031,Crazy Mad Lover,1597269,993031,604238,2011.csv,2011,0.6217055486583662,0.37829445134163375
3032,Great Performances at the Met: Verdi: Aida,1595902,1595902,0,2018.csv,2018,1.0,0.0
3033,Made in India,1594164,790628,803536,2018.csv,2018,0.49595148303436787,0.5040485169656321
3034,Queen of the Desert,1592853,0,1592853,2015.csv,2015,0.0,1.0
3035,I Am,1591034,1591034,0,2011.csv,2011,1.0,0.0
3036,The Crossing,1589212,90896,1498316,2019.csv,2019,0.05719564161357956,0.9428043583864204
3037,Dance Academy: The Movie,1586858,0,1586858,2017.csv,2017,0.0,1.0
3038,Lovelace,1585583,356582,1229001,2013.csv,2013,0.22489015081518912,0.7751098491848109
3039,Make Your Move,1583687,125106,1458581,2012.csv,2012,0.07899667042793178,0.9210033295720682
3040,The Bay,1581252,30668,1550584,2012.csv,2012,0.019394758077776346,0.9806052419222236
3041,Lou! Journal infime,1581125,287,1580838,2014.csv,2014,0.00018151632540121747,0.9998184836745988
3042,The Stray,1579440,1579440,0,2017.csv,2017,1.0,0.0
3043,Lay the Favorite,1576687,20998,1555689,2012.csv,2012,0.013317798649953985,0.986682201350046
3044,Adore,1575749,318982,1256767,2013.csv,2013,0.2024319863125409,0.7975680136874591
3045,Genesis: Paradise Lost,1575000,1575000,0,2017.csv,2017,1.0,0.0
3046,Teri Meri Kahaani,1574703,781196,793507,2012.csv,2012,0.49609100890771146,0.5039089910922885
3047,Teen Spirit,1573601,441366,1132235,2019.csv,2019,0.2804815197753433,0.7195184802246567
3048,Cesare deve morire,1567339,76908,1490431,2012.csv,2012,0.04906915479038038,0.9509308452096196
3049,"Bless Me, Ultima",1561962,1561962,0,2013.csv,2013,1.0,0.0
3050,Batman Begins 2012 Re-release,1559514,1508658,50856,2012.csv,2012,0.9673898406811353,0.032610159318864726
3051,Persecuted,1558836,1558836,0,2014.csv,2014,1.0,0.0
3052,The Kid,1553483,1508593,44890,2019.csv,2019,0.9711036425889437,0.028896357411056315
3053,Still Mine,1552730,1159336,393394,2013.csv,2013,0.7466436534362059,0.2533563465637941
3054,Yardie,1551163,36012,1515151,2018.csv,2018,0.0232161288014219,0.9767838711985781
3055,Tel Aviv on Fire,1548893,506145,1042748,2019.csv,2019,0.3267785444184976,0.6732214555815024
3056,Cold in July,1547630,427418,1120212,2014.csv,2014,0.276175830140279,0.723824169859721
3057,Fed Up,1546229,1538899,7330,2014.csv,2014,0.9952594344046063,0.0047405655953936966
3058,"New York, New York",1545352,92377,1452975,2016.csv,2016,0.059777319342130465,0.9402226806578695
3059,The Lords of Salem,1544989,1165882,379107,2013.csv,2013,0.7546215539398662,0.24537844606013376
3060,Mystery Train,1544973,1541218,3755,2018.csv,2018,0.9975695368139119,0.0024304631860880416
3061,Rampart,1543613,972512,571101,2012.csv,2012,0.6300231988199114,0.3699768011800885
3062,The Wedding Plan,1542345,1412404,129941,2016.csv,2016,0.9157510154991263,0.08424898450087367
3063,The Chaperone,1541223,600654,940569,2019.csv,2019,0.38972556210230447,0.6102744378976955
3064,Kedarnath,1538846,901131,637715,2018.csv,2018,0.5855888113560421,0.4144111886439579
3065,Monos,1534584,406473,1128111,2019.csv,2019,0.26487504105347115,0.7351249589465289
3066,Reaching for the Moon,1534391,45502,1488889,2013.csv,2013,0.029654762052175748,0.9703452379478242
3067,Love,1533874,309200,1224674,2012.csv,2012,0.2015810946661851,0.7984189053338149
3068,The Bullet Vanishes,1528580,117629,1410951,2012.csv,2012,0.07695311988904735,0.9230468801109526
3069,Gold,1528185,5539,1522646,2017.csv,2017,0.0036245611624247066,0.9963754388375753
3070,Certain Women,1526698,1087585,439113,2016.csv,2016,0.7123773005532201,0.28762269944677993
3071,Shaadi Ke Side Effects,1521778,921277,600501,2014.csv,2014,0.605395136478514,0.39460486352148605
3072,Princess Mononoke 2018 Re-release,1519321,1423877,95444,2018.csv,2018,0.9371798323066686,0.06282016769333143
3073,The Dark Knight 2012 Re-release,1513086,1513086,0,2012.csv,2012,1.0,0.0
3074,My Golden Days,1509773,269144,1240629,2015.csv,2015,0.17826785881056292,0.821732141189437
3075,Take a Shot,1508912,564489,944423,2011.csv,2011,0.3741033274306255,0.6258966725693745
3076,The Daughter,1505434,26376,1479058,2016.csv,2016,0.01752052896374069,0.9824794710362593
3077,The Kings of Summer,1501595,1315590,186005,2013.csv,2013,0.8761283834855603,0.12387161651443965
3078,Priceless,1499605,1499605,0,2016.csv,2016,1.0,0.0
3079,Moka,1493067,129547,1363520,2016.csv,2016,0.0867656977215356,0.9132343022784644
3080,The Artist and the Model,1492780,127958,1364822,2012.csv,2012,0.08571792226583957,0.9142820777341605
