url,product_id,category,title,price,scraped,timestamp
https://www.amazon.com/Western-Digital-Elements-Portable-External/dp/B06VVS7S94/ref=sr_1_14?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-14#customerReviews,B06VVS7S94,,,,,
https://www.amazon.com/Passport-Portable-External-Drive-4-Pack/dp/B088P89PYW/ref=sr_1_6?fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-6,B088P89PYW,,,,,
https://www.amazon.com/Black-SN750-NVMe-Internal-Gaming/dp/B07M64QXMN/ref=sr_1_13?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-13,B07M64QXMN,,,,,
https://www.amazon.com/Samsung-970-EVO-1TB-MZ-V7E1T0BW/dp/B07BN217QG/ref=sr_1_2?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-2#customerReviews,B07BN217QG,,,,,
https://www.amazon.com/Passport-Portable-External-Drive-3-Pack/dp/B088P7LT41/ref=sr_1_6?fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-6,B088P7LT41,,,,,
https://www.amazon.com/Kingston-240GB-Solid-SA400S37-240G/dp/B01N5IB20Q/ref=sr_1_9?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-9,B01N5IB20Q,,,,,
https://www.amazon.com/12TB-Elements-Desktop-Drive-WDBWLG0120HBK-NESN/dp/B07X4V2M3B/ref=sr_1_15?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-15,B07X4V2M3B,,,,,
https://www.amazon.com/Blue-NAND-500GB-SSD-WDS500G2B0A/dp/B073SBZ8YH/ref=sr_1_8?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-8#customerReviews,B073SBZ8YH,,,,,
https://www.amazon.com/Samsung-T5-Portable-SSD-MU-PA500R/dp/B07Q41P7B7/ref=sr_1_11?fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-11,B07Q41P7B7,,,,,
https://www.amazon.com/Samsung-970-EVO-Plus-MZ-V7S1T0B/dp/B07MFZY2F2/ref=sr_1_10?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-10,B07MFZY2F2,,,,,
https://www.amazon.com/Blue-NAND-500GB-SSD-WDS500G2B0A/dp/B073SBZ8YH/ref=sr_1_8?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-8,B073SBZ8YH,,,,,
https://www.amazon.com/Samsung-Inch-Internal-MZ-76E1T0B-AM/dp/B078DPCY3T/ref=sr_1_3?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-3#customerReviews,B078DPCY3T,,,,,
https://www.amazon.com/Seagate-Drive-Systems-External-Portable/dp/B07M9VCHDG/ref=sr_1_12?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-12#customerReviews,B07M9VCHDG,,,,,
https://www.amazon.com/Disco-duro-externo-Samsung-Azul/dp/B073GZBT36/ref=sr_1_11?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-11,B073GZBT36,,,,,
https://www.amazon.com/Samsung-Inch-Internal-MZ-76Q1T0B-AM/dp/B07L3D19MY/ref=sr_1_4?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-4,B07L3D19MY,,,,,
https://www.amazon.com/Samsung-Inch-Internal-MZ-76Q1T0B-AM/dp/B07L3D19MY/ref=sr_1_4?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-4#customerReviews,B07L3D19MY,,,,,
https://www.amazon.com/Seagate-Drive-Systems-External-Portable/dp/B07M9VCHDG/ref=sr_1_12?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-12,B07M9VCHDG,,,,,
https://www.amazon.com/Western-Digital-Elements-Portable-External/dp/B06VVS7S94/ref=sr_1_14?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-14,B06VVS7S94,,,,,
https://www.amazon.com/Samsung-T5-Portable-SSD-MU-PA500G/dp/B07Q4RBHWP/ref=sr_1_11?fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-11,B07Q4RBHWP,,,,,
https://www.amazon.com/Samsung-T5-Portable-SSD-MU-PA1T0B/dp/B073H552FJ/ref=sr_1_11?fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-11,B073H552FJ,,,,,
https://www.amazon.com/Blue-NAND-1TB-SSD-WDS100T2B0A/dp/B073SBQMCX/ref=sr_1_7?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-7#customerReviews,B073SBQMCX,,,,,
https://www.amazon.com/Disco-duro-externo-Samsung-Azul/dp/B073GZBT36/ref=sr_1_11?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-11#customerReviews,B073GZBT36,,,,,
https://www.amazon.com/WD_Black-Drive-External-Compatible-WDBA3A0050BBK-WESN/dp/B07VNTFHD5/ref=sr_1_16?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-16#customerReviews,B07VNTFHD5,,,,,
https://www.amazon.com/WD_Black-Drive-External-Compatible-WDBA3A0050BBK-WESN/dp/B07VNTFHD5/ref=sr_1_16?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-16,B07VNTFHD5,,,,,
https://www.amazon.com/Samsung-970-EVO-1TB-MZ-V7E1T0BW/dp/B07BN217QG/ref=sr_1_2?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-2,B07BN217QG,,,,,
https://www.amazon.com/Soundance-Aluminum-Compatible-Notebook-Ergonomic/dp/B07NXR9R22/ref=sr_1_3?fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-3,B07NXR9R22,,,,,
https://www.amazon.com/MOSISO-MacBook-Keyboard-Protector-Compatible/dp/B07KG6TR7X/ref=sr_1_13?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-13#customerReviews,B07KG6TR7X,,,,,
https://www.amazon.com/LapGear-Designer-Desk-phone-holder/dp/B07N9JD35C/ref=sr_1_11?fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-11,B07N9JD35C,,,,,
https://www.amazon.com/Nulaxy-Ergonomic-Adjustable-Computer-Compatible/dp/B077B5L6RC/ref=sr_1_14?fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-14,B077B5L6RC,,,,,
https://www.amazon.com/Charger-Replacement-Magsafe-Adapter-13-Inch-Before/dp/B07P71G7B6/ref=sr_1_20?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-20,B07P71G7B6,,,,,
https://www.amazon.com/CalDigit-TS3-Plus-Thunderbolt-Dock/dp/B07CZPV8DF/ref=sr_1_5?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-5,B07CZPV8DF,,,,,
https://www.amazon.com/EYSOFT-Webcam-Cover-0-7MM-Thin/dp/B075FCNF4B/ref=sr_1_9?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-9#customerReviews,B075FCNF4B,,,,,
